longitude,latitude,altitude,wind_speed,u_velocity,v_velocity
88.900,38.900,0.0,2.91,-0.83,-2.79
89.200,38.900,0.0,3.03,-1.32,-2.73
89.500,38.900,0.0,2.63,-1.14,-2.37
89.800,38.900,0.0,2.93,-1.04,-2.73
90.100,38.900,0.0,5.21,-2.16,-4.74
90.400,38.900,0.0,5.83,2.29,-5.37
90.700,38.900,0.0,5.91,0.97,-5.83
91.000,38.900,0.0,4.48,-1.52,-4.21
91.300,38.900,0.0,5.70,2.17,-5.27
91.600,38.900,0.0,4.89,0.22,-4.88
91.900,38.900,0.0,4.96,0.72,-4.90
92.200,38.900,0.0,5.82,1.27,-5.68
92.500,38.900,0.0,6.02,-0.43,-6.01
92.800,38.900,0.0,5.96,0.70,-5.92
93.100,38.900,0.0,4.68,-2.30,-4.07
93.400,38.900,0.0,5.24,0.75,-5.19
93.700,38.900,0.0,5.97,-1.93,-5.65
94.000,38.900,0.0,5.29,-0.40,-5.28
94.300,38.900,0.0,4.47,-1.91,-4.05
94.600,38.900,0.0,5.07,-0.62,-5.03
94.900,38.900,0.0,3.94,-0.39,-3.92
95.200,38.900,0.0,4.53,-1.75,-4.17
95.500,38.900,0.0,5.44,0.43,-5.42
95.800,38.900,0.0,5.02,0.52,-4.99
96.100,38.900,0.0,4.33,-0.49,-4.31
96.400,38.900,0.0,4.23,-1.76,-3.85
96.700,38.900,0.0,4.50,-0.77,-4.43
73.000,39.200,0.0,4.91,-1.98,-4.50
73.300,39.200,0.0,5.52,1.93,-5.17
73.600,39.200,0.0,5.30,1.52,-5.08
73.900,39.200,0.0,5.47,1.35,-5.30
74.200,39.200,0.0,3.91,-0.27,-3.90
74.500,39.200,0.0,4.82,-1.75,-4.49
74.800,39.200,0.0,4.40,0.31,-4.39
75.100,39.200,0.0,5.94,0.27,-5.93
75.400,39.200,0.0,5.30,1.67,-5.03
75.700,39.200,0.0,5.05,-2.46,-4.42
76.000,39.200,0.0,5.31,0.69,-5.27
76.300,39.200,0.0,5.43,-2.10,-5.01
76.600,39.200,0.0,5.17,2.25,-4.65
76.900,39.200,0.0,6.01,-1.55,-5.81
77.200,39.200,0.0,4.32,-1.06,-4.19
77.500,39.200,0.0,6.01,-2.01,-5.67
77.800,39.200,0.0,6.15,1.05,-6.06
78.100,39.200,0.0,2.81,-0.27,-2.79
78.400,39.200,0.0,2.67,0.17,-2.66
78.700,39.200,0.0,2.92,0.67,-2.84
79.000,39.200,0.0,3.29,1.59,-2.88
79.300,39.200,0.0,3.40,1.33,-3.13
79.600,39.200,0.0,3.09,-1.04,-2.91
79.900,39.200,0.0,2.57,-0.96,-2.38
80.200,39.200,0.0,2.65,-0.68,-2.56
80.500,39.200,0.0,3.48,0.67,-3.42
80.800,39.200,0.0,2.65,-1.31,-2.31
81.100,39.200,0.0,2.80,0.46,-2.76
81.400,39.200,0.0,3.26,-0.96,-3.11
81.700,39.200,0.0,3.10,-1.16,-2.88
82.000,39.200,0.0,2.66,-0.79,-2.54
82.300,39.200,0.0,3.06,-0.10,-3.06
82.600,39.200,0.0,2.62,1.14,-2.35
82.900,39.200,0.0,3.44,0.24,-3.43
83.200,39.200,0.0,2.88,-1.10,-2.66
83.500,39.200,0.0,3.08,0.84,-2.96
83.800,39.200,0.0,2.71,-0.66,-2.63
84.100,39.200,0.0,3.33,-1.24,-3.09
84.400,39.200,0.0,2.76,1.16,-2.51
84.700,39.200,0.0,3.10,-0.49,-3.07
85.000,39.200,0.0,3.26,-1.20,-3.03
85.300,39.200,0.0,2.80,-0.35,-2.77
85.600,39.200,0.0,2.94,0.39,-2.91
85.900,39.200,0.0,2.72,1.26,-2.41
86.200,39.200,0.0,2.79,-0.69,-2.70
86.500,39.200,0.0,3.07,0.62,-3.01
86.800,39.200,0.0,3.11,1.46,-2.74
87.100,39.200,0.0,3.36,-0.31,-3.35
87.400,39.200,0.0,3.40,0.76,-3.31
87.700,39.200,0.0,2.97,-0.92,-2.82
88.000,39.200,0.0,3.18,1.54,-2.78
88.300,39.200,0.0,2.88,0.87,-2.74
88.600,39.200,0.0,2.96,1.42,-2.60
88.900,39.200,0.0,2.92,1.02,-2.74
89.200,39.200,0.0,2.67,0.57,-2.60
89.500,39.200,0.0,2.74,-1.22,-2.45
89.800,39.200,0.0,2.58,-0.27,-2.57
90.100,39.200,0.0,5.15,0.89,-5.07
90.400,39.200,0.0,6.00,2.80,-5.31
90.700,39.200,0.0,5.29,-1.65,-5.02
91.000,39.200,0.0,5.99,1.40,-5.83
91.300,39.200,0.0,4.56,-1.17,-4.41
91.600,39.200,0.0,5.60,0.07,-5.60
91.900,39.200,0.0,5.38,1.47,-5.18
92.200,39.200,0.0,5.44,2.50,-4.83
92.500,39.200,0.0,5.64,2.30,-5.15
92.800,39.200,0.0,4.68,-0.55,-4.65
93.100,39.200,0.0,5.13,1.89,-4.77
93.400,39.200,0.0,4.50,-1.00,-4.38
93.700,39.200,0.0,5.55,1.92,-5.21
94.000,39.200,0.0,4.71,-0.68,-4.66
94.300,39.200,0.0,5.77,-2.48,-5.21
94.600,39.200,0.0,4.35,1.68,-4.02
94.900,39.200,0.0,4.52,-0.30,-4.51
95.200,39.200,0.0,4.21,-0.09,-4.21
95.500,39.200,0.0,5.39,2.35,-4.85
95.800,39.200,0.0,5.26,0.62,-5.22
96.100,39.200,0.0,4.45,-2.22,-3.85
96.400,39.200,0.0,4.29,0.39,-4.28
96.700,39.200,0.0,5.34,-1.37,-5.17
73.000,39.500,0.0,4.74,0.87,-4.65
73.300,39.500,0.0,5.03,-1.92,-4.65
73.600,39.500,0.0,3.81,-1.34,-3.57
73.900,39.500,0.0,5.70,-1.62,-5.47
74.200,39.500,0.0,5.19,-1.49,-4.97
74.500,39.500,0.0,5.25,-1.44,-5.04
74.800,39.500,0.0,4.37,1.66,-4.04
75.100,39.500,0.0,5.25,1.32,-5.08
75.400,39.500,0.0,4.11,-1.95,-3.62
75.700,39.500,0.0,4.10,0.75,-4.04
76.000,39.500,0.0,4.21,0.55,-4.17
76.300,39.500,0.0,5.62,-1.07,-5.51
76.600,39.500,0.0,5.58,-0.20,-5.58
76.900,39.500,0.0,5.80,2.21,-5.36
77.200,39.500,0.0,5.20,-1.39,-5.01
77.500,39.500,0.0,5.81,-2.51,-5.24
77.800,39.500,0.0,4.60,-0.38,-4.58
78.100,39.500,0.0,3.44,1.48,-3.10
78.400,39.500,0.0,3.02,0.59,-2.96
78.700,39.500,0.0,3.17,-0.68,-3.10
79.000,39.500,0.0,2.81,0.02,-2.81
79.300,39.500,0.0,2.80,-0.92,-2.64
79.600,39.500,0.0,2.57,0.64,-2.49
79.900,39.500,0.0,3.35,0.27,-3.34
80.200,39.500,0.0,3.36,0.37,-3.34
80.500,39.500,0.0,2.62,-1.27,-2.30
80.800,39.500,0.0,2.68,0.11,-2.67
81.100,39.500,0.0,2.99,-0.68,-2.91
81.400,39.500,0.0,3.18,0.82,-3.07
81.700,39.500,0.0,3.00,0.09,-3.00
82.000,39.500,0.0,3.29,1.61,-2.87
82.300,39.500,0.0,3.26,-0.61,-3.20
82.600,39.500,0.0,2.77,0.72,-2.68
82.900,39.500,0.0,3.40,0.90,-3.28
83.200,39.500,0.0,2.51,-0.03,-2.51
83.500,39.500,0.0,3.38,-1.06,-3.21
83.800,39.500,0.0,2.96,-1.01,-2.79
84.100,39.500,0.0,2.98,-0.65,-2.91
84.400,39.500,0.0,2.60,1.16,-2.33
84.700,39.500,0.0,3.04,-0.90,-2.90
85.000,39.500,0.0,3.16,0.86,-3.04
85.300,39.500,0.0,3.29,1.52,-2.92
85.600,39.500,0.0,2.77,0.72,-2.68
85.900,39.500,0.0,3.37,-0.27,-3.36
86.200,39.500,0.0,2.85,-1.14,-2.61
86.500,39.500,0.0,2.62,-0.71,-2.52
86.800,39.500,0.0,3.00,-0.70,-2.92
87.100,39.500,0.0,3.17,0.40,-3.14
87.400,39.500,0.0,3.22,1.07,-3.03
87.700,39.500,0.0,3.21,1.03,-3.04
88.000,39.500,0.0,3.40,-0.96,-3.26
88.300,39.500,0.0,2.58,0.00,-2.58
88.600,39.500,0.0,3.30,-0.13,-3.30
88.900,39.500,0.0,3.09,0.65,-3.02
89.200,39.500,0.0,2.63,-0.15,-2.62
89.500,39.500,0.0,3.28,0.73,-3.20
89.800,39.500,0.0,3.45,1.10,-3.27
90.100,39.500,0.0,4.51,-1.56,-4.23
90.400,39.500,0.0,5.14,-1.86,-4.79
90.700,39.500,0.0,6.30,-1.16,-6.19
91.000,39.500,0.0,5.93,1.16,-5.81
91.300,39.500,0.0,5.16,1.73,-4.86
91.600,39.500,0.0,5.72,1.65,-5.48
91.900,39.500,0.0,5.34,-0.15,-5.33
92.200,39.500,0.0,5.12,0.73,-5.07
92.500,39.500,0.0,5.93,0.85,-5.87
92.800,39.500,0.0,5.84,0.88,-5.77
93.100,39.500,0.0,5.76,-1.12,-5.65
93.400,39.500,0.0,5.61,-2.40,-5.08
93.700,39.500,0.0,5.10,2.33,-4.54
94.000,39.500,0.0,4.28,-0.19,-4.28
94.300,39.500,0.0,5.01,-2.38,-4.41
94.600,39.500,0.0,5.52,-1.46,-5.33
94.900,39.500,0.0,5.61,2.23,-5.15
95.200,39.500,0.0,5.45,-2.26,-4.96
95.500,39.500,0.0,4.08,1.73,-3.70
95.800,39.500,0.0,4.91,-1.04,-4.80
96.100,39.500,0.0,5.02,0.37,-5.01
96.400,39.500,0.0,5.28,0.96,-5.19
96.700,39.500,0.0,4.80,-1.40,-4.59
73.000,39.800,0.0,5.23,-2.40,-4.65
73.300,39.800,0.0,5.06,-2.10,-4.61
73.600,39.800,0.0,4.08,0.43,-4.05
73.900,39.800,0.0,4.65,2.15,-4.13
74.200,39.800,0.0,4.65,-0.78,-4.58
74.500,39.800,0.0,4.43,1.78,-4.05
74.800,39.800,0.0,4.32,-1.79,-3.93
75.100,39.800,0.0,5.60,-2.09,-5.19
75.400,39.800,0.0,4.96,-0.58,-4.93
75.700,39.800,0.0,5.90,-2.85,-5.16
76.000,39.800,0.0,5.77,-2.62,-5.14
76.300,39.800,0.0,4.80,1.28,-4.63
76.600,39.800,0.0,5.74,0.08,-5.74
76.900,39.800,0.0,4.81,-0.34,-4.79
77.200,39.800,0.0,5.10,0.53,-5.08
77.500,39.800,0.0,4.32,-1.80,-3.92
77.800,39.800,0.0,4.24,1.84,-3.83
78.100,39.800,0.0,2.82,-0.53,-2.77
78.400,39.800,0.0,3.37,-0.28,-3.36
78.700,39.800,0.0,2.71,-0.93,-2.54
79.000,39.800,0.0,2.72,0.08,-2.72
79.300,39.800,0.0,2.87,-1.40,-2.50
79.600,39.800,0.0,3.20,1.46,-2.85
79.900,39.800,0.0,2.92,-0.86,-2.80
80.200,39.800,0.0,3.06,-1.14,-2.84
80.500,39.800,0.0,2.83,0.73,-2.74
80.800,39.800,0.0,3.18,-0.02,-3.18
81.100,39.800,0.0,2.96,0.88,-2.83
81.400,39.800,0.0,2.53,-1.24,-2.20
81.700,39.800,0.0,3.03,-0.07,-3.03
82.000,39.800,0.0,2.53,1.14,-2.26
82.300,39.800,0.0,3.38,1.01,-3.22
82.600,39.800,0.0,3.47,-1.16,-3.27
82.900,39.800,0.0,2.93,-0.87,-2.79
83.200,39.800,0.0,2.86,0.54,-2.81
83.500,39.800,0.0,2.74,0.27,-2.72
83.800,39.800,0.0,2.56,1.24,-2.24
84.100,39.800,0.0,3.20,-1.41,-2.88
84.400,39.800,0.0,3.05,-1.41,-2.70
84.700,39.800,0.0,2.66,0.00,-2.66
85.000,39.800,0.0,2.96,0.96,-2.80
85.300,39.800,0.0,2.67,-0.19,-2.67
85.600,39.800,0.0,2.83,1.39,-2.47
85.900,39.800,0.0,3.24,1.00,-3.08
86.200,39.800,0.0,2.85,0.74,-2.75
86.500,39.800,0.0,3.01,-1.11,-2.80
86.800,39.800,0.0,2.59,-0.79,-2.47
87.100,39.800,0.0,3.47,1.09,-3.29
87.400,39.800,0.0,2.60,0.83,-2.46
87.700,39.800,0.0,3.25,-0.46,-3.21
88.000,39.800,0.0,2.55,-0.86,-2.41
88.300,39.800,0.0,2.95,0.56,-2.90
88.600,39.800,0.0,2.68,0.67,-2.59
88.900,39.800,0.0,2.58,1.29,-2.23
89.200,39.800,0.0,3.04,-0.52,-2.99
89.500,39.800,0.0,3.09,0.49,-3.05
89.800,39.800,0.0,2.83,-0.64,-2.76
90.100,39.800,0.0,5.68,-1.09,-5.58
90.400,39.800,0.0,5.66,-0.78,-5.61
90.700,39.800,0.0,4.52,1.94,-4.08
91.000,39.800,0.0,6.09,-2.82,-5.39
91.300,39.800,0.0,5.96,-2.90,-5.20
91.600,39.800,0.0,5.43,1.59,-5.19
91.900,39.800,0.0,4.76,-0.14,-4.76
92.200,39.800,0.0,5.30,0.13,-5.30
92.500,39.800,0.0,6.08,-1.27,-5.94
92.800,39.800,0.0,4.26,-1.31,-4.05
93.100,39.800,0.0,4.50,-0.91,-4.41
93.400,39.800,0.0,4.97,-0.10,-4.97
93.700,39.800,0.0,4.72,1.23,-4.56
94.000,39.800,0.0,4.60,-1.61,-4.31
94.300,39.800,0.0,6.00,2.63,-5.39
94.600,39.800,0.0,4.60,-0.80,-4.53
94.900,39.800,0.0,5.30,-2.26,-4.80
95.200,39.800,0.0,4.21,1.76,-3.82
95.500,39.800,0.0,4.72,-1.57,-4.45
95.800,39.800,0.0,5.62,-2.03,-5.24
96.100,39.800,0.0,4.58,-0.83,-4.50
96.400,39.800,0.0,5.80,2.06,-5.42
96.700,39.800,0.0,5.28,1.44,-5.08
73.000,40.100,0.0,4.10,1.49,-3.82
73.300,40.100,0.0,4.99,-1.17,-4.85
73.600,40.100,0.0,4.44,1.62,-4.13
73.900,40.100,0.0,4.18,0.02,-4.18
74.200,40.100,0.0,5.63,0.74,-5.58
74.500,40.100,0.0,4.79,1.19,-4.64
74.800,40.100,0.0,4.21,1.42,-3.96
75.100,40.100,0.0,4.07,-0.89,-3.97
75.400,40.100,0.0,5.21,-0.80,-5.15
75.700,40.100,0.0,5.14,-2.35,-4.57
76.000,40.100,0.0,5.26,1.39,-5.08
76.300,40.100,0.0,5.67,2.77,-4.95
76.600,40.100,0.0,5.51,-1.88,-5.18
76.900,40.100,0.0,5.55,-0.39,-5.54
77.200,40.100,0.0,4.55,-1.23,-4.38
77.500,40.100,0.0,5.26,-1.09,-5.14
77.800,40.100,0.0,5.90,2.80,-5.19
78.100,40.100,0.0,5.41,2.37,-4.86
78.400,40.100,0.0,2.95,0.75,-2.85
78.700,40.100,0.0,2.66,1.31,-2.32
79.000,40.100,0.0,3.15,-0.72,-3.07
79.300,40.100,0.0,3.02,-0.82,-2.91
79.600,40.100,0.0,3.08,0.66,-3.01
79.900,40.100,0.0,2.53,0.76,-2.41
80.200,40.100,0.0,2.53,-0.77,-2.40
80.500,40.100,0.0,2.60,-0.15,-2.60
80.800,40.100,0.0,2.84,0.44,-2.81
81.100,40.100,0.0,3.26,-1.58,-2.85
81.400,40.100,0.0,3.37,-0.36,-3.35
81.700,40.100,0.0,2.91,0.33,-2.89
82.000,40.100,0.0,3.06,0.58,-3.00
82.300,40.100,0.0,3.07,0.55,-3.03
82.600,40.100,0.0,2.79,0.36,-2.77
82.900,40.100,0.0,3.32,0.92,-3.19
83.200,40.100,0.0,2.87,-0.66,-2.79
83.500,40.100,0.0,3.43,0.41,-3.40
83.800,40.100,0.0,3.31,-0.85,-3.19
84.100,40.100,0.0,2.85,1.34,-2.51
84.400,40.100,0.0,2.91,1.33,-2.59
84.700,40.100,0.0,3.41,0.61,-3.35
85.000,40.100,0.0,2.67,-0.60,-2.60
85.300,40.100,0.0,3.43,-0.91,-3.31
85.600,40.100,0.0,2.53,1.12,-2.27
85.900,40.100,0.0,3.25,-0.97,-3.10
86.200,40.100,0.0,2.57,1.26,-2.24
86.500,40.100,0.0,2.58,-1.09,-2.34
86.800,40.100,0.0,3.26,0.25,-3.25
87.100,40.100,0.0,2.70,-0.35,-2.68
87.400,40.100,0.0,3.38,-0.81,-3.28
87.700,40.100,0.0,2.62,1.08,-2.39
88.000,40.100,0.0,2.52,-0.09,-2.52
88.300,40.100,0.0,3.01,0.65,-2.94
88.600,40.100,0.0,3.39,1.17,-3.18
88.900,40.100,0.0,3.30,0.88,-3.18
89.200,40.100,0.0,2.68,1.04,-2.47
89.500,40.100,0.0,3.46,1.64,-3.04
89.800,40.100,0.0,3.06,-0.04,-3.06
90.100,40.100,0.0,5.13,-0.14,-5.13
90.400,40.100,0.0,5.45,0.99,-5.35
90.700,40.100,0.0,5.56,-2.07,-5.16
91.000,40.100,0.0,5.24,2.54,-4.58
91.300,40.100,0.0,4.85,-0.15,-4.85
91.600,40.100,0.0,6.24,-2.10,-5.87
91.900,40.100,0.0,4.83,-0.20,-4.83
92.200,40.100,0.0,6.07,0.35,-6.06
92.500,40.100,0.0,4.33,1.21,-4.16
92.800,40.100,0.0,5.09,0.68,-5.04
93.100,40.100,0.0,5.22,0.22,-5.21
93.400,40.100,0.0,5.21,-2.12,-4.76
93.700,40.100,0.0,5.18,-2.20,-4.69
94.000,40.100,0.0,4.24,-1.11,-4.09
94.300,40.100,0.0,4.06,0.60,-4.01
94.600,40.100,0.0,5.94,-1.42,-5.77
94.900,40.100,0.0,4.81,-0.42,-4.79
95.200,40.100,0.0,4.08,-1.39,-3.83
95.500,40.100,0.0,5.76,-2.71,-5.09
95.800,40.100,0.0,5.81,-2.41,-5.29
96.100,40.100,0.0,5.11,-0.91,-5.02
96.400,40.100,0.0,4.74,-1.79,-4.39
96.700,40.100,0.0,4.80,-1.52,-4.55
73.000,40.400,0.0,3.80,-0.85,-3.70
73.300,40.400,0.0,4.56,-0.86,-4.48
73.600,40.400,0.0,4.79,-1.28,-4.61
73.900,40.400,0.0,5.65,0.23,-5.64
74.200,40.400,0.0,5.88,-1.26,-5.74
74.500,40.400,0.0,4.40,0.28,-4.39
74.800,40.400,0.0,4.98,2.39,-4.37
75.100,40.400,0.0,4.20,0.39,-4.18
75.400,40.400,0.0,5.19,-2.30,-4.66
75.700,40.400,0.0,4.22,0.09,-4.22
76.000,40.400,0.0,5.51,-2.02,-5.13
76.300,40.400,0.0,6.00,0.43,-5.98
76.600,40.400,0.0,5.34,-0.44,-5.33
76.900,40.400,0.0,4.66,0.66,-4.62
77.200,40.400,0.0,4.33,0.65,-4.28
77.500,40.400,0.0,6.12,-2.58,-5.55
77.800,40.400,0.0,4.66,0.58,-4.63
78.100,40.400,0.0,5.28,-1.44,-5.08
78.400,40.400,0.0,3.49,-1.24,-3.27
78.700,40.400,0.0,3.43,0.87,-3.31
79.000,40.400,0.0,2.89,1.18,-2.64
79.300,40.400,0.0,3.10,1.16,-2.87
79.600,40.400,0.0,3.11,-0.60,-3.06
79.900,40.400,0.0,3.35,0.43,-3.32
80.200,40.400,0.0,3.06,0.98,-2.90
80.500,40.400,0.0,3.43,1.07,-3.26
80.800,40.400,0.0,3.22,0.83,-3.11
81.100,40.400,0.0,2.63,0.21,-2.63
81.400,40.400,0.0,2.59,-0.38,-2.56
81.700,40.400,0.0,2.63,-1.07,-2.40
82.000,40.400,0.0,3.44,-1.39,-3.15
82.300,40.400,0.0,3.08,1.35,-2.76
82.600,40.400,0.0,2.67,0.25,-2.66
82.900,40.400,0.0,3.20,-0.52,-3.16
83.200,40.400,0.0,3.04,0.18,-3.03
83.500,40.400,0.0,3.38,1.34,-3.11
83.800,40.400,0.0,2.90,-0.26,-2.89
84.100,40.400,0.0,2.88,1.35,-2.54
84.400,40.400,0.0,3.11,0.72,-3.02
84.700,40.400,0.0,2.57,0.49,-2.52
85.000,40.400,0.0,3.45,-0.81,-3.35
85.300,40.400,0.0,2.61,1.27,-2.28
85.600,40.400,0.0,3.22,-0.60,-3.16
85.900,40.400,0.0,2.66,-0.52,-2.60
86.200,40.400,0.0,2.80,-0.66,-2.72
86.500,40.400,0.0,3.32,-0.29,-3.31
86.800,40.400,0.0,2.74,1.35,-2.38
87.100,40.400,0.0,3.16,-0.28,-3.14
87.400,40.400,0.0,3.38,1.53,-3.02
87.700,40.400,0.0,2.71,-1.27,-2.40
88.000,40.400,0.0,3.01,0.21,-3.00
88.300,40.400,0.0,2.94,-0.52,-2.89
88.600,40.400,0.0,2.76,-1.16,-2.50
88.900,40.400,0.0,3.23,-1.17,-3.01
89.200,40.400,0.0,2.62,-0.54,-2.56
89.500,40.400,0.0,3.11,-0.99,-2.95
89.800,40.400,0.0,2.80,0.52,-2.75
90.100,40.400,0.0,4.69,1.31,-4.50
90.400,40.400,0.0,5.06,1.22,-4.91
90.700,40.400,0.0,5.28,0.84,-5.22
91.000,40.400,0.0,4.46,-0.68,-4.41
91.300,40.400,0.0,4.55,0.56,-4.52
91.600,40.400,0.0,4.50,1.44,-4.27
91.900,40.400,0.0,5.03,2.47,-4.38
92.200,40.400,0.0,6.22,1.84,-5.94
92.500,40.400,0.0,5.34,-1.90,-5.00
92.800,40.400,0.0,5.63,1.97,-5.28
93.100,40.400,0.0,4.41,1.95,-3.96
93.400,40.400,0.0,5.89,-0.03,-5.89
93.700,40.400,0.0,4.94,1.32,-4.76
94.000,40.400,0.0,6.06,-1.73,-5.81
94.300,40.400,0.0,5.04,1.46,-4.82
94.600,40.400,0.0,5.25,0.06,-5.25
94.900,40.400,0.0,5.89,0.38,-5.87
95.200,40.400,0.0,5.37,-0.38,-5.36
95.500,40.400,0.0,5.29,1.36,-5.11
95.800,40.400,0.0,5.73,-2.02,-5.36
96.100,40.400,0.0,4.29,-1.26,-4.10
96.400,40.400,0.0,4.14,-1.82,-3.72
96.700,40.400,0.0,5.75,-2.42,-5.21
73.000,40.700,0.0,5.73,2.48,-5.16
73.300,40.700,0.0,4.38,-0.80,-4.31
73.600,40.700,0.0,4.19,-0.36,-4.17
73.900,40.700,0.0,4.85,1.98,-4.43
74.200,40.700,0.0,5.42,0.70,-5.38
74.500,40.700,0.0,4.55,-1.55,-4.28
74.800,40.700,0.0,4.97,-1.72,-4.67
75.100,40.700,0.0,5.56,2.57,-4.93
75.400,40.700,0.0,5.39,-2.21,-4.92
75.700,40.700,0.0,5.66,0.07,-5.66
76.000,40.700,0.0,4.46,-1.81,-4.07
76.300,40.700,0.0,4.89,-1.19,-4.74
76.600,40.700,0.0,5.16,-2.18,-4.68
76.900,40.700,0.0,5.71,-1.84,-5.40
77.200,40.700,0.0,5.50,-1.60,-5.27
77.500,40.700,0.0,4.56,0.34,-4.54
77.800,40.700,0.0,4.46,0.68,-4.41
78.100,40.700,0.0,5.00,-0.41,-4.98
78.400,40.700,0.0,3.13,-0.88,-3.01
78.700,40.700,0.0,2.57,-0.07,-2.57
79.000,40.700,0.0,3.36,-1.15,-3.16
79.300,40.700,0.0,2.75,-0.18,-2.74
79.600,40.700,0.0,3.00,-0.02,-3.00
79.900,40.700,0.0,2.67,-0.19,-2.66
80.200,40.700,0.0,3.32,0.33,-3.30
80.500,40.700,0.0,3.26,-1.45,-2.91
80.800,40.700,0.0,3.21,1.23,-2.97
81.100,40.700,0.0,3.44,-0.28,-3.43
81.400,40.700,0.0,3.41,-0.74,-3.33
81.700,40.700,0.0,3.11,0.66,-3.04
82.000,40.700,0.0,2.81,0.91,-2.66
82.300,40.700,0.0,3.00,1.39,-2.66
82.600,40.700,0.0,3.35,1.51,-2.99
82.900,40.700,0.0,2.70,-1.25,-2.40
83.200,40.700,0.0,2.72,0.79,-2.60
83.500,40.700,0.0,3.29,1.13,-3.09
83.800,40.700,0.0,2.55,0.95,-2.36
84.100,40.700,0.0,3.11,-1.15,-2.89
84.400,40.700,0.0,2.76,-0.17,-2.76
84.700,40.700,0.0,2.98,1.46,-2.60
85.000,40.700,0.0,3.32,0.35,-3.31
85.300,40.700,0.0,2.95,0.08,-2.95
85.600,40.700,0.0,2.51,-1.06,-2.28
85.900,40.700,0.0,3.01,0.60,-2.95
86.200,40.700,0.0,3.34,0.80,-3.25
86.500,40.700,0.0,3.02,-0.57,-2.97
86.800,40.700,0.0,2.58,0.06,-2.58
87.100,40.700,0.0,2.98,-0.10,-2.98
87.400,40.700,0.0,3.21,-0.12,-3.20
87.700,40.700,0.0,3.29,-0.44,-3.26
88.000,40.700,0.0,3.01,0.63,-2.94
88.300,40.700,0.0,3.05,0.94,-2.90
88.600,40.700,0.0,2.75,0.89,-2.60
88.900,40.700,0.0,3.35,1.00,-3.20
89.200,40.700,0.0,3.20,0.78,-3.10
89.500,40.700,0.0,2.63,0.35,-2.61
89.800,40.700,0.0,6.32,1.56,-6.13
90.100,40.700,0.0,4.70,0.76,-4.63
90.400,40.700,0.0,5.69,1.55,-5.47
90.700,40.700,0.0,4.39,-1.82,-4.00
91.000,40.700,0.0,5.60,-1.81,-5.30
91.300,40.700,0.0,5.95,-1.01,-5.86
91.600,40.700,0.0,5.32,1.40,-5.13
91.900,40.700,0.0,5.14,-2.23,-4.63
92.200,40.700,0.0,6.02,1.03,-5.93
92.500,40.700,0.0,4.90,-1.60,-4.63
92.800,40.700,0.0,4.65,1.69,-4.34
93.100,40.700,0.0,4.34,0.48,-4.31
93.400,40.700,0.0,5.11,1.98,-4.72
93.700,40.700,0.0,6.06,2.18,-5.66
94.000,40.700,0.0,5.72,1.63,-5.49
94.300,40.700,0.0,4.75,1.80,-4.40
94.600,40.700,0.0,5.51,0.69,-5.47
94.900,40.700,0.0,5.43,1.67,-5.17
95.200,40.700,0.0,5.06,0.71,-5.01
95.500,40.700,0.0,4.89,-0.80,-4.82
95.800,40.700,0.0,5.30,0.54,-5.27
96.100,40.700,0.0,4.91,-1.49,-4.68
96.400,40.700,0.0,4.23,1.95,-3.76
96.700,40.700,0.0,4.33,-1.23,-4.15
73.000,41.000,0.0,4.94,1.32,-4.76
73.300,41.000,0.0,5.08,-0.87,-5.00
73.600,41.000,0.0,4.32,-0.10,-4.31
73.900,41.000,0.0,4.36,-0.99,-4.24
74.200,41.000,0.0,4.42,-1.74,-4.07
74.500,41.000,0.0,5.26,0.99,-5.16
74.800,41.000,0.0,5.38,-2.21,-4.90
75.100,41.000,0.0,4.24,1.33,-4.03
75.400,41.000,0.0,4.17,-0.05,-4.17
75.700,41.000,0.0,5.24,1.62,-4.98
76.000,41.000,0.0,5.93,1.11,-5.82
76.300,41.000,0.0,5.98,-2.54,-5.42
76.600,41.000,0.0,4.95,-0.78,-4.89
76.900,41.000,0.0,5.61,-2.03,-5.23
77.200,41.000,0.0,5.26,-1.25,-5.11
77.500,41.000,0.0,5.25,1.10,-5.14
77.800,41.000,0.0,4.59,-0.80,-4.52
78.100,41.000,0.0,4.99,-0.25,-4.98
78.400,41.000,0.0,3.04,0.80,-2.93
78.700,41.000,0.0,2.69,1.21,-2.41
79.000,41.000,0.0,3.21,0.61,-3.15
79.300,41.000,0.0,2.98,-1.00,-2.80
79.600,41.000,0.0,3.17,-0.98,-3.02
79.900,41.000,0.0,3.43,-1.52,-3.08
80.200,41.000,0.0,3.30,1.15,-3.09
80.500,41.000,0.0,2.96,0.53,-2.91
80.800,41.000,0.0,2.76,0.49,-2.72
81.100,41.000,0.0,3.13,0.05,-3.13
81.400,41.000,0.0,2.89,1.15,-2.65
81.700,41.000,0.0,2.90,1.33,-2.58
82.000,41.000,0.0,2.88,0.32,-2.87
82.300,41.000,0.0,3.43,0.72,-3.36
82.600,41.000,0.0,3.35,0.38,-3.32
82.900,41.000,0.0,3.20,0.60,-3.14
83.200,41.000,0.0,3.38,-0.90,-3.25
83.500,41.000,0.0,2.68,-0.27,-2.67
83.800,41.000,0.0,2.56,0.08,-2.56
84.100,41.000,0.0,2.83,-1.10,-2.60
84.400,41.000,0.0,2.93,-0.19,-2.92
84.700,41.000,0.0,3.26,1.52,-2.89
